"user","time"
"1098","1497982106"
"1098","1497982131"
"39318","1497982315"
"38988","1497982333"
"39318","1497982366"
"39133","1497982527"
"39318","1497982551"
"39002","1497982788"
"39318","1497982808"
"1098","1497983297"
"38988","1497983575"
"38994","1497983604"
"39075","1497983738"
"39075","1497983777"
"38994","1497983862"
"39075","1497983875"
"39318","1497983917"
"39075","1497983934"
"39318","1497983999"
"39318","1497984061"
"39002","1497984143"
"39318","1497984170"
"39318","1497984236"
"39318","1497984305"
"39432","1497984629"
"39175","1497984674"
"39248","1497984748"
"39103","1497985296"
"38761","1497985455"
"38761","1497985462"
"39385","1497985508"
"38761","1497985527"
"39248","1497986015"
"39254","1497986383"
"39124","1497987069"
"39248","1497987542"
"39000","1497988233"
"39206","1497988282"
"38575","1497988636"
"38714","1497988773"
"39127","1497988897"
"39318","1497988925"
"39127","1497988960"
"39127","1497989002"
"39318","1497989075"
"39318","1497989190"
"39127","1497989242"
"39105","1497989309"
"39127","1497989733"
"39004","1497990480"
"38995","1497990944"
"39411","1497991010"
"38995","1497991097"
"38995","1497991142"
"39411","1497991196"
"663","1497992403"
"39350","1497992617"
"39000","1497992952"
"39092","1497992960"
"39194","1497993376"
"39184","1497994521"
"38988","1497995763"
"39105","1497995986"
"39002","1497996307"
"39002","1497996315"
"39433","1497996324"
"38998","1497996820"
"39197","1497997310"
"39411","1497997462"
"39267","1497997838"
"556","1498003265"
"38769","1498007919"
"39022","1498014002"
"38838","1498047892"
"38838","1498047917"
"38838","1498047984"
"39308","1498048109"
"38838","1498048191"
"38838","1498048436"
"39111","1498048946"
"39259","1498049013"
"39259","1498049024"
"38574","1498049037"
"38574","1498049196"
"39409","1498050885"
"38761","1498053326"
"38761","1498053331"
"38761","1498053347"
"38761","1498053353"
"38761","1498053481"
"38761","1498053486"
"38761","1498053518"
"38761","1498053523"
"38761","1498053564"
"38761","1498053571"
"38761","1498053608"
"38761","1498053612"
"38761","1498053666"
"38761","1498053674"
"39427","1498053762"
"39148","1498053767"
"39148","1498054125"
"39146","1498054165"
"39003","1498054430"
"39003","1498054723"
"39318","1498054966"
"39148","1498055021"
"39267","1498055360"
"39200","1498055749"
"39206","1498056063"
"39318","1498056189"
"39206","1498056216"
"39318","1498056276"
"39206","1498056292"
"39206","1498056394"
"39318","1498056451"
"39318","1498056493"
"39206","1498056574"
"39206","1498056694"
"39206","1498056732"
"39318","1498056859"
"38510","1498057099"
"39206","1498057279"
"39175","1498057537"
"39198","1498057663"
"39206","1498057836"
"39318","1498057922"
"39318","1498057999"
"39318","1498058057"
"39175","1498058117"
"39148","1498058271"
"39206","1498058367"
"38853","1498058385"
"39146","1498058476"
"39206","1498058689"
"39318","1498058689"
"39175","1498058700"
"39386","1498058717"
"39175","1498058862"
"38714","1498059058"
"38714","1498059330"
"39211","1498059436"
"39318","1498059496"
"39211","1498059575"
"39211","1498059575"
"39211","1498059575"
"39318","1498059861"
"39318","1498059910"
"39318","1498059950"
"39211","1498060021"
"39211","1498060258"
"39211","1498060258"
"39211","1498060258"
"39318","1498060304"
"39211","1498060390"
"39211","1498060628"
"39318","1498060741"
"39318","1498060865"
"38684","1498061077"
"38684","1498061133"
"38655","1498061174"
"39064","1498061359"
"38684","1498061369"
"38655","1498061419"
"38684","1498061454"
"39148","1498061642"
"39318","1498061757"
"39318","1498061767"
"38837","1498061807"
"38714","1498062302"
"39037","1498063365"
"647","1498063396"
"38707","1498063402"
"39200","1498063774"
"576","1498064373"
"38976","1498064384"
"38976","1498064397"
"38976","1498064416"
"38976","1498064491"
"39009","1498064632"
"718","1498065271"
"39451","1498065563"
"39093","1498065595"
"39308","1498065971"
"39308","1498065991"
"39318","1498066038"
"39318","1498066116"
"39318","1498066304"
"39318","1498066344"
"39318","1498066383"
"39374","1498066916"
"39374","1498067237"
"38723","1498067386"
"39451","1498067398"
"39000","1498068811"
"39103","1498070178"
"39415","1498070540"
"38540","1498071085"
"38540","1498071104"
"39423","1498071742"
"560","1498072108"
"38995","1498072319"
"39093","1498073116"
"39204","1498073196"
"39093","1498073267"
"39378","1498073270"
"39318","1498073311"
"39318","1498073356"
"39318","1498073381"
"39093","1498073462"
"39093","1498073489"
"39093","1498073734"
"39318","1498073813"
"39093","1498073877"
"39416","1498074071"
"39318","1498074135"
"39318","1498074225"
"38551","1498074315"
"39001","1498075125"
"39006","1498075388"
"39045","1498076014"
"39015","1498076042"
"39015","1498076159"
"39015","1498076226"
"39318","1498076646"
"39318","1498076721"
"39015","1498076884"
"39318","1498077005"
"39015","1498077130"
"39158","1498077131"
"39158","1498077220"
"38693","1498077480"
"38707","1498077774"
"39386","1498078209"
"632","1498080297"
"632","1498080316"
"632","1498080327"
"632","1498080395"
"39127","1498080920"
"39127","1498081042"
"39127","1498081083"
"39127","1498081173"
"39127","1498081393"
"39394","1498081967"
"39201","1498082497"
"38713","1498083878"
"38999","1498084407"
"39093","1498084457"
"38999","1498084519"
"38971","1498085119"
"38971","1498085490"
"39150","1498092168"
"38541","1498125643"
"38702","1498130288"
"38702","1498130301"
"39452","1498131386"
"971","1498132600"
"39158","1498133376"
"39201","1498133955"
"971","1498134080"
"39340","1498135602"
"39340","1498136470"
"38843","1498136891"
"38655","1498136960"
"38655","1498137254"
"38655","1498137364"
"38655","1498137491"
"38655","1498137581"
"38655","1498137628"
"39206","1498137864"
"39149","1498140146"
"38684","1498141108"
"39198","1498141272"
"39186","1498141605"
"39318","1498142142"
"38973","1498142453"
"38973","1498142489"
"38837","1498142652"
"39318","1498142828"
"39143","1498144496"
"39186","1498144548"
"39186","1498144602"
"39004","1498144726"
"39318","1498144829"
"39093","1498144912"
"39318","1498145015"
"38617","1498145426"
"611","1498146081"
"39340","1498146142"
"38735","1498146429"
"39306","1498146481"
"39318","1498146547"
"38890","1498146746"
"38890","1498146783"
"39149","1498147020"
"39306","1498147114"
"39350","1498148569"
"39389","1498148770"
"38998","1498148825"
"38998","1498148852"
"38655","1498148994"
"38800","1498149410"
"38800","1498149529"
"39133","1498149572"
"39455","1498150014"
"39455","1498150056"
"38800","1498150135"
"39455","1498150224"
"38800","1498150267"
"39147","1498150335"
"38800","1498150431"
"38800","1498150486"
"38800","1498150603"
"38994","1498150656"
"38994","1498150675"
"38800","1498150764"
"39421","1498150899"
"39147","1498151098"
"39150","1498152817"
"38735","1498152844"
"39350","1498153042"
"39318","1498153380"
"39318","1498153443"
"39426","1498153490"
"38655","1498154246"
"38578","1498154315"
"38578","1498154346"
"38655","1498154415"
"38838","1498154885"
"39318","1498155010"
"38725","1498155045"
"38725","1498155055"
"39002","1498155121"
"39002","1498155147"
"39318","1498155211"
"38725","1498155242"
"38725","1498155245"
"39318","1498155373"
"39318","1498155453"
"39318","1498155583"
"38725","1498155806"
"39318","1498155916"
"39318","1498155985"
"38725","1498156081"
"38725","1498156131"
"38853","1498156191"
"39318","1498156330"
"38853","1498156347"
"39318","1498156915"
"39318","1498156962"
"38655","1498157732"
"39412","1498158013"
"39459","1498158442"
"38713","1498158586"
"38655","1498158781"
"39438","1498158908"
"39318","1498159239"
"39095","1498159670"
"39064","1498160008"
"39002","1498160171"
"39002","1498160183"
"632","1498160257"
"39064","1498160304"
"632","1498160339"
"632","1498160368"
"39318","1498160371"
"632","1498160474"
"632","1498160651"
"39002","1498160665"
"632","1498160716"
"39318","1498160744"
"38725","1498160969"
"38725","1498160975"
"38999","1498161018"
"39318","1498161048"
"38999","1498161234"
"39438","1498161245"
"39414","1498161270"
"39438","1498161330"
"39460","1498161753"
"39394","1498161957"
"632","1498162665"
"632","1498162736"
"39148","1498164383"
"39206","1498164800"
"39350","1498164886"
"39010","1498165644"
"787","1498166605"
"38999","1498166882"
"39254","1498167365"
"39254","1498167503"
"39254","1498167667"
"38762","1498169418"
"39009","1498171342"
"39175","1498172017"
"39133","1498173213"
"558","1498181972"
"38655","1498219721"
"39350","1498221539"
"39419","1498221589"
"39419","1498222332"
"38655","1498225298"
"39378","1498226212"
"39143","1498228623"
"38893","1498228636"
"38890","1498229438"
"39124","1498229550"
"39124","1498229586"
"39124","1498229608"
"38890","1498229634"
"39362","1498229960"
"39124","1498230142"
"39064","1498230416"
"39064","1498230449"
"39064","1498230472"
"39462","1498230617"
"39064","1498230824"
"39064","1498230860"
"39064","1498230888"
"39064","1498230931"
"38967","1498230975"
"39254","1498231400"
"39124","1498231534"
"39124","1498231577"
"39124","1498231691"
"39124","1498231760"
"39248","1498232109"
"39248","1498232139"
"39462","1498233013"
"39023","1498233121"
"39463","1498233218"
"39463","1498233271"
"39462","1498233287"
"38655","1498234589"
"39124","1498235078"
"38737","1498235179"
"39003","1498235395"
"39003","1498235411"
"39124","1498235817"
"39124","1498235921"
"685","1498236167"
"38655","1498236311"
"38655","1498236374"
"685","1498236561"
"685","1498238194"
"38994","1498238832"
"38994","1498238869"
"38994","1498238928"
"38994","1498239035"
"38994","1498239111"
"39124","1498239533"
"39139","1498239536"
"39124","1498239894"
"39454","1498239946"
"39454","1498240004"
"39454","1498240056"
"39124","1498240077"
"39124","1498240293"
"38655","1498240333"
"38984","1498241140"
"39064","1498241529"
"39124","1498241551"
"39464","1498242201"
"39464","1498242269"
"39464","1498242295"
"39411","1498242359"
"38725","1498242385"
"39161","1498242525"
"39198","1498244075"
"377","1498245363"
"39023","1498245526"
"39464","1498245701"
"39464","1498245750"
"39464","1498245814"
"39464","1498245860"
"39464","1498246146"
"39036","1498246324"
"39464","1498246457"
"39387","1498246685"
"39459","1498247250"
"39459","1498247311"
"38655","1498247758"
"38994","1498248595"
"38994","1498249143"
"38693","1498249563"
"38693","1498250070"
"39268","1498250218"
"39350","1498251858"
"38713","1498253061"
"39037","1498254301"
"39093","1498254367"
"39218","1498255001"
"1062","1498255215"
"1086","1498255667"
"39198","1498256663"
"39002","1498259026"
"39002","1498259124"
"39037","1498261171"
"39268","1498261302"
"39037","1498261348"
"38984","1498267716"
"38837","1498302441"
"38837","1498302571"
"38837","1498302687"
"38837","1498302937"
"38837","1498302958"
"38837","1498303074"
"38837","1498303271"
"38837","1498303556"
"38837","1498303581"
"38837","1498303899"
"38837","1498304338"
"38837","1498304369"
"38837","1498304993"
"38837","1498305711"
"39377","1498315028"
"39218","1498316393"
"38843","1498316625"
"38843","1498316733"
"38843","1498316997"
"39005","1498317066"
"39005","1498317152"
"39184","1498320718"
"39419","1498323547"
"39107","1498324083"
"39409","1498324856"
"39394","1498325400"
"39127","1498325424"
"39127","1498325578"
"39133","1498329893"
"39217","1498332248"
"38848","1498340500"
"38848","1498340702"
"975","1498347334"
"39003","1498397317"
"39007","1498400932"
"39426","1498402116"
"39148","1498402411"
"974","1498404731"
"39146","1498405534"
"39146","1498405646"
"39148","1498405923"
"39146","1498406686"
"39146","1498407533"
"1064","1498408441"
"39009","1498410475"
"39001","1498410693"
"39218","1498413032"
"38575","1498416233"
"39000","1498419684"
"39000","1498419717"
"39406","1498425831"
"39378","1498426580"
"39268","1498427898"
"39161","1498443318"
"38659","1498471264"
"39411","1498473234"
"39146","1498476832"
"39037","1498480371"
"38785","1498480841"
"38785","1498481676"
"39399","1498482636"
"39148","1498482738"
"39148","1498482826"
"39198","1498483172"
"39133","1498483428"
"39318","1498483492"
"39198","1498483574"
"39133","1498483626"
"39133","1498483638"
"39318","1498483649"
"38785","1498483863"
"39133","1498483876"
"39318","1498483904"
"39133","1498484030"
"38976","1498484124"
"39318","1498484153"
"38976","1498484158"
"38702","1498484193"
"39133","1498484250"
"39318","1498484349"
"38655","1498484504"
"38785","1498484729"
"38998","1498484884"
"39412","1498484903"
"39133","1498484999"
"39064","1498485062"
"39064","1498485090"
"39318","1498485102"
"39064","1498485112"
"39064","1498485141"
"39064","1498485164"
"39318","1498485280"
"39318","1498485375"
"39318","1498485472"
"39149","1498485538"
"38655","1498485545"
"38655","1498485811"
"38655","1498486196"
"39318","1498486443"
"38762","1498487321"
"38971","1498487465"
"39064","1498487501"
"39064","1498487559"
"38994","1498487573"
"38971","1498487726"
"38655","1498487869"
"38655","1498488057"
"39318","1498488133"
"39064","1498488416"
"39318","1498488454"
"740","1498488595"
"39201","1498488625"
"38655","1498488684"
"39192","1498489443"
"39267","1498489692"
"39267","1498489720"
"39318","1498489906"
"39007","1498490147"
"39003","1498490504"
"39404","1498490889"
"534","1498491258"
"38785","1498491364"
"39431","1498491629"
"38890","1498491995"
"38655","1498492120"
"739","1498492318"
"38865","1498494570"
"38865","1498494606"
"38865","1498494642"
"38865","1498494682"
"38865","1498494730"
"38865","1498494831"
"39318","1498495199"
"39231","1498495278"
"39318","1498495324"
"39318","1498495383"
"38655","1498495386"
"38951","1498495387"
"39416","1498495430"
"39318","1498495437"
"38987","1498495465"
"39416","1498495505"
"39003","1498496602"
"39105","1498496845"
"39376","1498496947"
"39389","1498497772"
"38865","1498498135"
"38865","1498498146"
"39150","1498498630"
"38540","1498498740"
"39318","1498498754"
"38540","1498498815"
"39318","1498498866"
"38540","1498498870"
"39318","1498498886"
"38655","1498499126"
"39285","1498499656"
"39285","1498500908"
"39410","1498500985"
"38800","1498501329"
"38800","1498501347"
"39133","1498501555"
"39064","1498501935"
"39064","1498501993"
"39318","1498502375"
"39318","1498502982"
"39318","1498503025"
"38785","1498503209"
"38800","1498503259"
"39010","1498503334"
"38785","1498503838"
